KINVENT Physio 2.17.3,Devices: ,P126936 (FW 3.016),P126695 (FW 3.016)
Eyes Condition: ,Closed
Side: ,Left
Repetition:,1
Longitudinal Mean Cop Position (mm),-40.933
Lateral Mean Cop Position (mm),4.355
Longitudinal Standard Deviation (mm),10.014
Lateral Standard Deviation (mm),8.497
Ellipse Surface (mm²),1578.395
Total Displacement (mm),3799.898
Total Displacement AP (mm),2349.621
Total Displacement ML (mm),2568.208
Mean Velocity (mm/s),63.252
Mean Velocity AP (mm/s),39.111
Mean Velocity ML (mm/s),42.749
Longitudinal Amplitude (mm/s),59.808
Lateral Amplitude (mm/s),40.181
Amplitude Ratio,0.672
Phase Plane AP (mm),54.535
Phase Plane ML (mm),42.413
Max Distance AP (mm),74.865
Max Distance ML (mm),27.103
,Heel,Tip
Weight Distribution (%),64.0,36.0

,K-Plate Left,,,,,K-Plate Left,
Time (sec),CHANNEL_1,CHANNEL_2,CHANNEL_3,CHANNEL_4,,AP COP (y),ML COP (x)
3.304,17.269491675772940,26.669750957423624,21.595987907068199,12.482761608825996,,0.5535,0.5857,
3.308,17.158472396176492,26.721051432382776,21.668305158893272,12.427925302249506,,0.5531,0.5871,
3.312,17.049276709836938,26.766229931100106,21.735555382667883,12.372661851951648,,0.5527,0.5885,
3.316,16.940912693517134,26.805828686375278,21.797996282181838,12.318802019467443,,0.5524,0.5897,
3.320100000023842,16.838004239037524,26.841763618186384,21.854550688659373,12.268051254900207,,0.5520,0.5910,
3.324100000023842,16.741521764989720,26.875404304228660,21.905369581907600,12.219594365808566,,0.5517,0.5921,
3.328100000023842,16.647141549633872,26.905264787794636,21.951825313781846,12.171053137261286,,0.5514,0.5932,
3.332100000023842,16.556025571428002,26.929906169213275,21.992917143343732,12.122238344925552,,0.5511,0.5942,
3.336100000023842,16.470048229477339,26.951215309684763,22.028588206141666,12.073236500785729,,0.5509,0.5952,
3.340100000023842,16.386399244175895,26.970973183269777,22.060276673175039,12.023513802217884,,0.5507,0.5962,
3.344100000023842,16.304718853416350,26.988261629383636,22.087226309750971,11.974576958831999,,0.5505,0.5971,
3.348100000023842,16.228150214911711,27.002255766635379,22.108008074380699,11.927925990022263,,0.5504,0.5980,
3.352100000023842,16.157764841221471,27.014133823178767,22.125353844742438,11.883766396991849,,0.5503,0.5988,
3.356100000023842,16.091683477695195,27.026341685712424,22.143276338064524,11.842288974056864,,0.5502,0.5995,
3.360100000023842,16.030254303820698,27.040597592001330,22.161602119754011,11.804274009049127,,0.5500,0.6002,
3.364100000023842,15.976183470414293,27.058227691573794,22.179818712160284,11.769786304114518,,0.5500,0.6009,
3.368100000023842,15.930453349219315,27.079952782097479,22.199405538192956,11.737421911409129,,0.5499,0.6015,
3.372100000023842,15.893574872719089,27.105212879935316,22.220400782330536,11.707837126201106,,0.5499,0.6020,
3.376100000023842,15.868107988995700,27.136676301291722,22.242088606746769,11.683214877901698,,0.5500,0.6025,
3.380100000023842,15.855936420962339,27.179345956959558,22.262245878277380,11.664000450377175,,0.5501,0.6029,
3.384100000023842,15.855867159178331,27.233507402832267,22.275680965673871,11.648171406351789,,0.5504,0.6032,
3.388100000023842,15.868614316556499,27.295625928938456,22.280917394465522,11.633671168155320,,0.5508,0.6035,
3.392100000023842,15.896360624587594,27.363178299659669,22.280648648888970,11.620638905523322,,0.5514,0.6036,
3.396100000023842,15.936545116907313,27.434181839218059,22.274233108846591,11.609212441277514,,0.5520,0.6036,
3.4,15.985159162597546,27.505297322840860,22.258218838199884,11.599191643716622,,0.5527,0.6036,
3.404,16.041343217597007,27.575346088450065,22.229342271394273,11.591740263922928,,0.5536,0.6034,
3.408,16.105106045062733,27.645069251150236,22.185929880037424,11.587582981668826,,0.5545,0.6032,
3.412,16.174317124174905,27.712770946166330,22.131011691181008,11.584899201473164,,0.5555,0.6028,
3.416,16.248354521001971,27.775902631909563,22.069009434911834,11.582005744776229,,0.5565,0.6024,
3.42,16.328271535598766,27.832142351262451,22.001807934242681,11.579557675047024,,0.5576,0.6019,
3.424,16.410769678535960,27.880371753774124,21.932220661544441,11.578323857340237,,0.5587,0.6013,
3.428,16.492865087810582,27.920923874511573,21.863138920027751,11.579121620132915,,0.5597,0.6007,
3.432,16.575194322151660,27.953205401001110,21.795156463661250,11.583703005691579,,0.5606,0.6001,
3.436,16.657358154690641,27.975886659984742,21.728331495505252,11.591090425096969,,0.5615,0.5994,
3.440100000023842,16.737912318323325,27.988533915342153,21.661962764585759,11.597333741423363,,0.5623,0.5987,
3.444100000023842,16.816937176091379,27.993154563457789,21.595432862226030,11.602081036387894,,0.5630,0.5980,
3.448100000023842,16.895762900157393,27.992835424458839,21.528756283019277,11.608487138414951,,0.5638,0.5973,
3.452100000023842,16.973626502132987,27.989137861128320,21.461696285552591,11.617446469792611,,0.5645,0.5966,
3.456100000023842,17.051714279137080,27.981589666673642,21.392449555442965,11.628808664957148,,0.5652,0.5958,
3.460100000023842,17.135001320794402,27.968693793411749,21.317998633438279,11.644254172754957,,0.5659,0.5949,
3.464100000023842,17.224877571627179,27.950371616948175,21.238198182232516,11.665735075164452,,0.5665,0.5939,
3.468100000023842,17.323470023699663,27.926612656051759,21.151275727985912,11.691546662971348,,0.5673,0.5928,
3.472100000023842,17.436360975749011,27.896305876709530,21.052194119011631,11.716903292753507,,0.5681,0.5916,
3.476100000023842,17.563311409955539,27.858939685998511,20.940477338950487,11.740516279182229,,0.5691,0.5902,
3.480100000023842,17.700376730343717,27.812799343262494,20.818077701255469,11.765690003310125,,0.5701,0.5887,
3.484100000023842,17.853527928522524,27.750944710589764,20.680871170151178,11.798161706868420,,0.5712,0.5869,
3.488100000023842,18.033903341914851,27.665255034413743,20.521621885228718,11.843886924448347,,0.5723,0.5847,
3.492100000023842,18.239889237048132,27.556082269150728,20.340469207349926,11.903740209165434,,0.5735,0.5822,
3.496100000023842,18.469947786255581,27.422456922721416,20.136881992072308,11.977724596235261,,0.5748,0.5792,
3.500100000023842,18.730773485090992,27.257154537235873,19.906544666456099,12.068807522261082,,0.5761,0.5758,
3.504100000023842,19.017420055612675,27.062738175068063,19.655767146588385,12.175234328931495,,0.5774,0.5720,
3.508100000023842,19.323127329342036,26.843437935032242,19.390524564533038,12.292846141727765,,0.5788,0.5678,
3.512100000023842,19.648220986280716,26.598419954263775,19.109159815538767,12.419566177024537,,0.5801,0.5634,
3.516100000023842,19.984284340967985,26.337073554592763,18.818026975425759,12.550708490262613,,0.5815,0.5587,
3.52,20.319078865953415,26.074074056511840,18.528930799171214,12.680144855599760,,0.5828,0.5540,
3.524,20.651648873521694,25.813752174178624,18.242307959631233,12.805647212617034,,0.5842,0.5494,
3.528,20.985734944493593,25.554478942631462,17.951932939880852,12.927865990637168,,0.5856,0.5448,
3.532,21.314119860559181,25.303051879100757,17.664647349485907,13.044180444408919,,0.5871,0.5402,
3.536,21.631055262271758,25.068365558740823,17.389388879406766,13.151401698974638,,0.5886,0.5359,
3.54,21.936657688436036,24.853547434909736,17.127330630893159,13.250121499325687,,0.5901,0.5318,
3.544,22.221002566296107,24.663021624902257,16.885090775124347,13.339560381116790,,0.5915,0.5281,
3.548,22.476150243844369,24.500105078194213,16.669023197033123,13.417738150315587,,0.5928,0.5247,
3.552,22.703163258085123,24.365468481962449,16.479640727674298,13.483883048822584,,0.5940,0.5218,
3.556,22.900734153589646,24.260549301572620,16.319264082449557,13.537048758312768,,0.5951,0.5194,
3.56,23.067024176220549,24.185105492870679,16.190165003984774,13.577074482609399,,0.5961,0.5175,
3.564,23.205265491535204,24.138031313638258,16.089933667782809,13.603971703210039,,0.5970,0.5160,
3.568,23.321693205126778,24.117688133333139,16.014173985095823,13.617343105312253,,0.5978,0.5150,
3.572,23.419756146490418,24.118935688236171,15.958114568689627,13.618616745709222,,0.5986,0.5142,
3.576,23.500367625680390,24.136080549899209,15.914272216943639,13.611275217611929,,0.5994,0.5138,
3.58,23.565422400550446,24.164486808420783,15.875457579941511,13.598835633647704,,0.6001,0.5135,
3.584,23.616942673044022,24.198334815267820,15.839452221177776,13.583201845163329,,0.6008,0.5133,
3.588,23.657163656620313,24.232053610215608,15.805165656054342,13.563087024545045,,0.6015,0.5132,
3.592,23.687644213658565,24.262400460307365,15.770203354304078,13.536399198441664,,0.6022,0.5131,
3.596,23.707279072704928,24.289005711039330,15.735350653112912,13.504624468560943,,0.6028,0.5132,
3.6001000000238417,23.714054539113487,24.312751291923405,15.703630928094370,13.469745750053187,,0.6034,0.5133,
3.6041000000238417,23.707041340095600,24.333659770720519,15.677498514480211,13.432350992706235,,0.6039,0.5134,
3.6081000000238417,23.687055644233432,24.351773351964248,15.659575615608079,13.394307283830425,,0.6043,0.5137,
3.6121000000238417,23.656652756314124,24.368929722962314,15.650951840571196,13.357853564613718,,0.6045,0.5141,
3.6161000000238417,23.614970691072180,24.388721735284797,15.652269159611949,13.321376549018378,,0.6047,0.5146,
3.6201000000238417,23.557649743484784,24.414951511729697,15.664856083228560,13.280191657446320,,0.6047,0.5152,
3.6241000000238417,23.485155529693202,24.450091340372619,15.687445808387638,13.232745361472805,,0.6048,0.5161,
3.6281000000238417,23.400186359895383,24.497429067916482,15.718719400864293,13.179582145053679,,0.6048,0.5171,
3.6321000000238417,23.303830961817418,24.560940755414347,15.759461858825510,13.121173216051899,,0.6047,0.5183,
3.6361000000238417,23.199717554632841,24.639873163180638,15.808964078027007,13.058830310720403,,0.6047,0.5197,
3.6401000000238417,23.091800467365395,24.732420935851149,15.865337852542027,12.993159289605781,,0.6047,0.5213,
3.6441000000238417,22.983449639691358,24.838732346663562,15.926670468831556,12.925238352544888,,0.6048,0.5229,
3.6481000000238417,22.879584532067692,24.955239028561031,15.990835375275829,12.857752659543731,,0.6048,0.5245,
3.6521000000238417,22.783063496465367,25.075409225399977,16.055360073638489,12.792835966548882,,0.6049,0.5262,
3.6561000000238417,22.692943110273220,25.195883429040265,16.118522763462583,12.730628712007441,,0.6051,0.5277,
3.6601000000238417,22.607943797317709,25.315793818547597,16.180810171139974,12.670194454308401,,0.6052,0.5293,
3.6641000000238417,22.530176754418747,25.431722192087545,16.241416643867041,12.612126480350796,,0.6053,0.5307,
3.6681000000238417,22.459998823804419,25.540805414809292,16.297958526980558,12.556519347447885,,0.6055,0.5321,
3.6721000000238417,22.393639674052125,25.642401988255081,16.349834023994820,12.502877213168958,,0.6056,0.5333,
3.6761000000238417,22.330183244851170,25.735444666283211,16.396877574309631,12.453952445847310,,0.6058,0.5345,
3.68,22.269788597225499,25.823179497837529,16.439451900403725,12.409735530450863,,0.6059,0.5356,
3.684,22.211901512008808,25.911781902625133,16.479308238982238,12.366018176321028,,0.6061,0.5367,
3.688,22.157955685928655,26.001338156348403,16.517017935089051,12.322489689159816,,0.6062,0.5377,
3.692,22.109586345178201,26.086970366980548,16.551863247169809,12.282259274536933,,0.6064,0.5387,
3.696,22.066111148406033,26.167076165945808,16.584160397169093,12.246179164573316,,0.6066,0.5396,
3.7,22.025571307484281,26.244454050673671,16.615086092621311,12.212687619482406,,0.6068,0.5404,
3.704,21.987780375069530,26.320103550711060,16.645795438826806,12.181440989186502,,0.6069,0.5412,
3.708,21.952246228090253,26.394374498309816,16.678178694285084,12.152694159750984,,0.6071,0.5420,
3.712,21.916917126751379,26.468695126547011,16.713244918662870,12.126465206441289,,0.6072,0.5427,
3.716,21.881871594984183,26.541193655074096,16.749521147685552,12.103902014094384,,0.6072,0.5435,
3.720100000023842,21.849202217373055,26.607200882657317,16.785929395558043,12.086394512569711,,0.6072,0.5442,
3.724100000023842,21.820661662090245,26.662982910481880,16.822015450506299,12.074048174426844,,0.6072,0.5448,
3.728100000023842,21.796764657564047,26.708131531325556,16.855731143150507,12.064472160110476,,0.6071,0.5453,
3.732100000023842,21.776362275517805,26.743970143869177,16.885079720334794,12.054893738535286,,0.6070,0.5457,
3.736100000023842,21.759102955435054,26.771794029763878,16.909932481661677,12.045490372436348,,0.6070,0.5460,
3.740100000023842,21.745891977449674,26.792431203379202,16.930064524953281,12.038512890031800,,0.6069,0.5463,
3.744100000023842,21.736203444999184,26.805399402628225,16.943243311842576,12.035939292768585,,0.6068,0.5465,
3.748100000023842,21.729906735267242,26.808908601116229,16.947127669134971,12.037762184927466,,0.6068,0.5465,
3.752100000023842,21.728970309825286,26.800771599238484,16.941510040649995,12.042414641278667,,0.6068,0.5465,
3.756100000023842,21.735422204265163,26.780082076730643,16.927908403134133,12.049102401711309,,0.6068,0.5463,
3.760100000023842,21.751283923208490,26.747065818593434,16.906684139413024,12.057769194445587,,0.6068,0.5459,
3.764100000023842,21.777205834052740,26.702711800469586,16.877034448816495,12.068907011126267,,0.6068,0.5454,
3.768100000023842,21.811153907842506,26.650072369573628,16.840151235319624,12.083450021588613,,0.6069,0.5448,
3.772100000023842,21.853545072426474,26.592738108484745,16.797502579407887,12.100352001880154,,0.6070,0.5441,
3.776100000023842,21.905806175618288,26.533464689209374,16.749963280661966,12.117207018850198,,0.6072,0.5433,
3.780100000023842,21.965792722189441,26.476532340258199,16.698562200733917,12.133453183610801,,0.6075,0.5424,
3.784100000023842,22.032401000217227,26.424735901278218,16.641567763860223,12.150097810856641,,0.6078,0.5415,
3.788100000023842,22.111780601468702,26.375238157491580,16.575468917224704,12.169814741244943,,0.6082,0.5406,
3.792100000023842,22.211899482591370,26.323379563434031,16.499083875244260,12.195778134426703,,0.6088,0.5394,
3.796100000023842,22.330807346931827,26.267349203153458,16.414051108096697,12.226608501744114,,0.6094,0.5380,
3.8,22.465766004150812,26.204772896432903,16.320014792040617,12.260429175028497,,0.6101,0.5365,
3.804,22.619862184631344,26.131659468968675,16.213912232605374,12.298603987496186,,0.6109,0.5347,
3.808,22.789676396236327,26.048845561132886,16.096469780386187,12.340615100163316,,0.6118,0.5328,
3.812,22.970446124414799,25.956507723962403,15.967877537771066,12.385215115277543,,0.6127,0.5307,
3.816,23.161808748525107,25.851684464411477,15.826136956011924,12.432295039349192,,0.6137,0.5284,
3.82,23.358796471680172,25.737557793842388,15.675670244455889,12.480494080396397,,0.6148,0.5261,
3.824,23.555189087936320,25.620141088993485,15.523009241282869,12.527219929804705,,0.6158,0.5237,
3.828,23.752018967653001,25.500653308129223,15.370107963414457,12.572447698660500,,0.6169,0.5213,
3.832,23.952760119670451,25.378815970535857,15.216735080602989,12.618575728314745,,0.6179,0.5188,
3.836,24.154722142838146,25.258383315410519,15.064790187076650,12.664801750904346,,0.6190,0.5164,
3.84,24.357085569595995,25.139788808948452,14.914569239021770,12.709161976315203,,0.6201,0.5140,
3.844,24.563118043978811,25.019323929279388,14.764540663085402,12.751849607984877,,0.6212,0.5116,
3.848,24.767995296094711,24.899112705519642,14.618269041366595,12.792218732514597,,0.6223,0.5092,
3.852,24.967029626186132,24.779030186781988,14.476337273720500,12.830421947631663,,0.6233,0.5068,
3.856,25.161842247344868,24.654519823197177,14.335570435541818,12.868732979036960,,0.6243,0.5045,
3.86,25.350506836062877,24.527732363174913,14.199663234811238,12.908094173233437,,0.6252,0.5022,
3.864,25.527364596420021,24.404040549181452,14.073369475776841,12.948914808186249,,0.6260,0.5000,
3.868,25.690037572304664,24.282655748517001,13.955946669584646,12.992334716681981,,0.6267,0.4979,
3.872,25.840997634698663,24.158613637238588,13.845301349599001,13.038775031676781,,0.6273,0.4959,
3.876,25.981561992017568,24.031505620934546,13.742227991289827,13.086819598881434,,0.6277,0.4939,
3.880100000023842,26.111730161287795,23.902149330717180,13.647610440137766,13.134709151581193,,0.6281,0.4920,
3.884100000023842,26.232621368642697,23.769812773745322,13.559715098422030,13.181960964105262,,0.6283,0.4902,
3.888100000023842,26.343932068896400,23.637793914139216,13.478118129251559,13.227760994132550,,0.6285,0.4884,
3.892100000023842,26.444955758704062,23.510144083163745,13.402737876770793,13.269769740373505,,0.6286,0.4868,
3.896100000023842,26.536799205691363,23.389456890743354,13.333249257883578,13.306492486356156,,0.6288,0.4853,
3.900100000023842,26.620890969249302,23.279881227855881,13.271327340726376,13.338899077133089,,0.6289,0.4839,
3.904100000023842,26.699401889310188,23.185312785952959,13.216063886328287,13.368674297457913,,0.6290,0.4827,
3.908100000023842,26.775785197955365,23.107132062209082,13.164072190431032,13.396860853463153,,0.6292,0.4816,
3.912100000023842,26.850938964876939,23.045515206824675,13.115198424617034,13.422296903361964,,0.6294,0.4806,
3.916100000023842,26.923381270484846,23.000099457187162,13.071168858111594,13.442520494683158,,0.6297,0.4797,
3.920100000023842,26.992587124428653,22.971166347012748,13.033058827491114,13.457475060877139,,0.6300,0.4790,
3.924100000023842,27.058815369295001,22.958503858081485,13.000808971630661,13.468554744819913,,0.6304,0.4784,
3.928100000023842,27.121170400364477,22.958137948112107,12.972776219309932,13.475460866588648,,0.6307,0.4780,
3.932100000023842,27.178964851526118,22.964981802104305,12.947765144068264,13.479574770920543,,0.6311,0.4776,
3.936100000023842,27.232609422590414,22.976571560910017,12.926428469538900,13.484835247829118,,0.6315,0.4773,
3.940100000023842,27.280975682389744,22.991522248448248,12.909728623174281,13.491380864913575,,0.6318,0.4770,
3.944100000023842,27.322851707495481,23.006419212825115,12.897254427575129,13.496482656142248,,0.6321,0.4769,
3.948100000023842,27.357505987818286,23.017793000357791,12.887877553444438,13.499137743340214,,0.6323,0.4767,
3.952100000023842,27.383183636126795,23.025561593126710,12.880567629427821,13.498675206285697,,0.6325,0.4766,
